Source,Target,Type,Id,Label,Weight
8,1687,Directed,117507,,1
8,55,Directed,117508,,1
8,1688,Directed,117509,,1
8,61,Directed,117510,,1
8,62,Directed,117511,,1
8,1689,Directed,117512,,1
8,67,Directed,117513,,1
8,68,Directed,117514,,1
8,73,Directed,117515,,1
8,1690,Directed,117516,,1
8,1691,Directed,117517,,1
8,1692,Directed,117518,,1
8,1693,Directed,117519,,1
8,82,Directed,117520,,1
8,83,Directed,117521,,1
8,91,Directed,117522,,1
8,92,Directed,117523,,1
8,1694,Directed,117524,,1
8,96,Directed,117525,,1
8,100,Directed,117526,,1
8,102,Directed,117527,,1
8,1695,Directed,117528,,1
8,1696,Directed,117529,,1
8,1697,Directed,117530,,1
8,106,Directed,117531,,1
8,107,Directed,117532,,1
8,108,Directed,117533,,1
8,109,Directed,117534,,1
8,1698,Directed,117535,,1
8,112,Directed,117536,,1
8,1699,Directed,117537,,1
8,121,Directed,117538,,1
8,1700,Directed,117539,,1
8,1701,Directed,117540,,1
8,124,Directed,117541,,1
8,1702,Directed,117542,,1
8,127,Directed,117543,,1
8,128,Directed,117544,,1
8,1703,Directed,117545,,1
8,1704,Directed,117546,,1
8,131,Directed,117547,,1
8,133,Directed,117548,,1
8,135,Directed,117549,,1
8,136,Directed,117550,,1
8,1705,Directed,117551,,1
8,137,Directed,117552,,1
8,138,Directed,117553,,1
8,141,Directed,117554,,1
8,1706,Directed,117555,,1
8,148,Directed,117556,,1
8,1707,Directed,117557,,1
8,152,Directed,117558,,1
8,1708,Directed,117559,,1
8,161,Directed,117560,,1
8,1709,Directed,117561,,1
8,170,Directed,117562,,1
8,1710,Directed,117563,,1
8,178,Directed,117564,,1
8,182,Directed,117565,,1
8,1711,Directed,117566,,1
8,187,Directed,117567,,1
8,1712,Directed,117568,,1
8,189,Directed,117569,,1
8,191,Directed,117570,,1
8,194,Directed,117571,,1
8,196,Directed,117572,,1
8,1713,Directed,117573,,1
8,202,Directed,117574,,1
8,205,Directed,117575,,1
8,1714,Directed,117576,,1
8,209,Directed,117577,,1
8,214,Directed,117578,,1
8,1715,Directed,117579,,1
8,216,Directed,117580,,1
8,218,Directed,117581,,1
8,223,Directed,117582,,1
8,1716,Directed,117583,,1
8,227,Directed,117584,,1
8,1717,Directed,117585,,1
8,230,Directed,117586,,1
8,231,Directed,117587,,1
8,1718,Directed,117588,,1
8,233,Directed,117589,,1
8,1719,Directed,117590,,1
8,236,Directed,117591,,1
8,1720,Directed,117592,,1
8,1721,Directed,117593,,1
8,240,Directed,117594,,1
8,1722,Directed,117595,,1
8,1723,Directed,117596,,1
8,248,Directed,117597,,1
8,251,Directed,117598,,1
8,256,Directed,117599,,1
8,257,Directed,117600,,1
8,262,Directed,117601,,1
8,264,Directed,117602,,1
8,1724,Directed,117603,,1
8,266,Directed,117604,,1
8,1725,Directed,117605,,1
8,1726,Directed,117606,,1
8,275,Directed,117607,,1
8,1727,Directed,117608,,1
8,276,Directed,117609,,1
8,277,Directed,117610,,1
8,278,Directed,117611,,1
8,279,Directed,117612,,1
8,284,Directed,117613,,1
8,287,Directed,117614,,1
8,1728,Directed,117615,,1
8,1729,Directed,117616,,1
8,294,Directed,117617,,1
8,295,Directed,117618,,1
8,1730,Directed,117619,,1
8,1731,Directed,117620,,1
8,296,Directed,117621,,1
8,1732,Directed,117622,,1
8,1733,Directed,117623,,1
8,299,Directed,117624,,1
8,1734,Directed,117625,,1
8,304,Directed,117626,,1
8,1735,Directed,117627,,1
8,307,Directed,117628,,1
8,1736,Directed,117629,,1
8,1737,Directed,117630,,1
8,1738,Directed,117631,,1
8,1739,Directed,117632,,1
8,1740,Directed,117633,,1
8,313,Directed,117634,,1
8,1741,Directed,117635,,1
8,315,Directed,117636,,1
8,318,Directed,117637,,1
8,1742,Directed,117638,,1
8,1743,Directed,117639,,1
8,322,Directed,117640,,1
8,324,Directed,117641,,1
8,326,Directed,117642,,1
8,1744,Directed,117643,,1
8,1745,Directed,117644,,1
8,334,Directed,117645,,1
8,1746,Directed,117646,,1
8,336,Directed,117647,,1
8,1747,Directed,117648,,1
8,1748,Directed,117649,,1
8,1749,Directed,117650,,1
8,342,Directed,117651,,1
8,1750,Directed,117652,,1
8,350,Directed,117653,,1
8,1751,Directed,117654,,1
8,351,Directed,117655,,1
8,354,Directed,117656,,1
8,358,Directed,117657,,1
8,1752,Directed,117658,,1
8,1753,Directed,117659,,1
8,363,Directed,117660,,1
8,366,Directed,117661,,1
8,369,Directed,117662,,1
8,1754,Directed,117663,,1
8,1755,Directed,117664,,1
8,374,Directed,117665,,1
8,931,Directed,117666,,1
8,376,Directed,117667,,1
8,375,Directed,117668,,1
8,1756,Directed,117669,,1
8,377,Directed,117670,,1
8,378,Directed,117671,,1
8,1757,Directed,117672,,1
8,398,Directed,117673,,1
8,401,Directed,117674,,1
8,1758,Directed,117675,,1
8,1759,Directed,117676,,1
8,408,Directed,117677,,1
8,1760,Directed,117678,,1
8,409,Directed,117679,,1
8,410,Directed,117680,,1
8,411,Directed,117681,,1
8,414,Directed,117682,,1
8,415,Directed,117683,,1
8,416,Directed,117684,,1
8,424,Directed,117685,,1
8,427,Directed,117686,,1
8,434,Directed,117687,,1
8,433,Directed,117688,,1
8,1761,Directed,117689,,1
8,1762,Directed,117690,,1
8,436,Directed,117691,,1
8,437,Directed,117692,,1
8,1763,Directed,117693,,1
8,1764,Directed,117694,,1
8,1765,Directed,117695,,1
8,1766,Directed,117696,,1
8,1767,Directed,117697,,1
8,1768,Directed,117698,,1
8,1769,Directed,117699,,1
8,1770,Directed,117700,,1
8,456,Directed,117701,,1
8,457,Directed,117702,,1
8,1771,Directed,117703,,1
8,1772,Directed,117704,,1
8,458,Directed,117705,,1
8,1773,Directed,117706,,1
8,1774,Directed,117707,,1
8,1775,Directed,117708,,1
8,1776,Directed,117709,,1
8,1777,Directed,117710,,1
8,461,Directed,117711,,1
8,1778,Directed,117712,,1
8,468,Directed,117713,,1
8,469,Directed,117714,,1
8,474,Directed,117715,,1
8,1779,Directed,117716,,1
8,476,Directed,117717,,1
8,1780,Directed,117718,,1
8,477,Directed,117719,,1
8,1781,Directed,117720,,1
8,1782,Directed,117721,,1
8,1783,Directed,117722,,1
8,1784,Directed,117723,,1
8,481,Directed,117724,,1
8,1785,Directed,117725,,1
8,483,Directed,117726,,1
8,484,Directed,117727,,1
8,1786,Directed,117728,,1
8,489,Directed,117729,,1
8,490,Directed,117730,,1
8,1787,Directed,117731,,1
8,496,Directed,117732,,1
8,499,Directed,117733,,1
8,1788,Directed,117734,,1
8,1789,Directed,117735,,1
8,504,Directed,117736,,1
8,511,Directed,117737,,1
8,1790,Directed,117738,,1
8,1791,Directed,117739,,1
8,513,Directed,117740,,1
8,1792,Directed,117741,,1
8,515,Directed,117742,,1
8,517,Directed,117743,,1
8,516,Directed,117744,,1
8,519,Directed,117745,,1
8,1793,Directed,117746,,1
8,1794,Directed,117747,,1
8,1795,Directed,117748,,1
8,1796,Directed,117749,,1
8,530,Directed,117750,,1
8,1797,Directed,117751,,1
8,1798,Directed,117752,,1
8,532,Directed,117753,,1
8,533,Directed,117754,,1
8,534,Directed,117755,,1
8,1799,Directed,117756,,1
8,536,Directed,117757,,1
8,537,Directed,117758,,1
8,541,Directed,117759,,1
8,1800,Directed,117760,,1
8,545,Directed,117761,,1
8,1801,Directed,117762,,1
8,547,Directed,117763,,1
8,1802,Directed,117764,,1
8,548,Directed,117765,,1
8,1803,Directed,117766,,1
8,552,Directed,117767,,1
8,555,Directed,117768,,1
8,1804,Directed,117769,,1
8,1805,Directed,117770,,1
8,559,Directed,117771,,1
8,561,Directed,117772,,1
8,1806,Directed,117773,,1
8,565,Directed,117774,,1
8,570,Directed,117775,,1
8,1807,Directed,117776,,1
8,1808,Directed,117777,,1
8,1809,Directed,117778,,1
8,1810,Directed,117779,,1
8,1811,Directed,117780,,1
8,575,Directed,117781,,1
8,577,Directed,117782,,1
8,1812,Directed,117783,,1
8,578,Directed,117784,,1
8,580,Directed,117785,,1
8,588,Directed,117786,,1
8,1813,Directed,117787,,1
8,1814,Directed,117788,,1
8,591,Directed,117789,,1
8,589,Directed,117790,,1
8,596,Directed,117791,,1
8,599,Directed,117792,,1
8,602,Directed,117793,,1
8,1815,Directed,117794,,1
8,611,Directed,117795,,1
8,1816,Directed,117796,,1
8,614,Directed,117797,,1
8,616,Directed,117798,,1
8,618,Directed,117799,,1
8,1817,Directed,117800,,1
8,1818,Directed,117801,,1
8,622,Directed,117802,,1
8,623,Directed,117803,,1
8,1819,Directed,117804,,1
8,628,Directed,117805,,1
8,630,Directed,117806,,1
8,632,Directed,117807,,1
8,1820,Directed,117808,,1
8,633,Directed,117809,,1
8,1821,Directed,117810,,1
8,1822,Directed,117811,,1
8,1823,Directed,117812,,1
8,1824,Directed,117813,,1
8,642,Directed,117814,,1
8,643,Directed,117815,,1
8,1248,Directed,117816,,1
8,1825,Directed,117817,,1
8,646,Directed,117818,,1
8,647,Directed,117819,,1
8,652,Directed,117820,,1
8,1826,Directed,117821,,1
8,656,Directed,117822,,1
8,1827,Directed,117823,,1
8,1828,Directed,117824,,1
8,915,Directed,117825,,1
8,1,Directed,117826,,1
8,661,Directed,117827,,1
8,1829,Directed,117828,,1
8,668,Directed,117829,,1
8,669,Directed,117830,,1
8,670,Directed,117831,,1
8,673,Directed,117832,,1
8,1830,Directed,117833,,1
8,1831,Directed,117834,,1
8,1832,Directed,117835,,1
8,1833,Directed,117836,,1
8,684,Directed,117837,,1
8,688,Directed,117838,,1
8,689,Directed,117839,,1
8,691,Directed,117840,,1
8,1834,Directed,117841,,1
8,700,Directed,117842,,1
8,1835,Directed,117843,,1
8,704,Directed,117844,,1
8,1836,Directed,117845,,1
8,710,Directed,117846,,1
8,1837,Directed,117847,,1
8,1838,Directed,117848,,1
8,1839,Directed,117849,,1
8,715,Directed,117850,,1
8,1840,Directed,117851,,1
8,720,Directed,117852,,1
8,722,Directed,117853,,1
8,723,Directed,117854,,1
8,1841,Directed,117855,,1
8,727,Directed,117856,,1
8,728,Directed,117857,,1
8,1842,Directed,117858,,1
8,730,Directed,117859,,1
8,1843,Directed,117860,,1
8,731,Directed,117861,,1
8,1844,Directed,117862,,1
8,1845,Directed,117863,,1
8,742,Directed,117864,,1
8,1846,Directed,117865,,1
8,1847,Directed,117866,,1
8,751,Directed,117867,,1
8,754,Directed,117868,,1
8,755,Directed,117869,,1
8,1848,Directed,117870,,1
8,759,Directed,117871,,1
8,761,Directed,117872,,1
8,762,Directed,117873,,1
8,1849,Directed,117874,,1
8,764,Directed,117875,,1
8,766,Directed,117876,,1
8,769,Directed,117877,,1
8,1850,Directed,117878,,1
8,1851,Directed,117879,,1
8,1852,Directed,117880,,1
8,1853,Directed,117881,,1
8,777,Directed,117882,,1
8,779,Directed,117883,,1
8,781,Directed,117884,,1
8,783,Directed,117885,,1
8,784,Directed,117886,,1
8,785,Directed,117887,,1
8,788,Directed,117888,,1
8,1854,Directed,117889,,1
8,793,Directed,117890,,1
8,1855,Directed,117891,,1
8,1856,Directed,117892,,1
8,796,Directed,117893,,1
8,1857,Directed,117894,,1
8,799,Directed,117895,,1
8,805,Directed,117896,,1
8,808,Directed,117897,,1
8,807,Directed,117898,,1
8,1858,Directed,117899,,1
8,806,Directed,117900,,1
8,811,Directed,117901,,1
8,813,Directed,117902,,1
8,816,Directed,117903,,1
8,1859,Directed,117904,,1
8,1860,Directed,117905,,1
8,820,Directed,117906,,1
8,1861,Directed,117907,,1
8,825,Directed,117908,,1
8,830,Directed,117909,,1
8,1862,Directed,117910,,1
8,832,Directed,117911,,1
8,833,Directed,117912,,1
8,1863,Directed,117913,,1
8,834,Directed,117914,,1
8,1864,Directed,117915,,1
8,1865,Directed,117916,,1
8,1866,Directed,117917,,1
8,1867,Directed,117918,,1
8,838,Directed,117919,,1
9,3,Directed,117920,,1
9,7,Directed,117921,,1
9,8,Directed,117922,,1
9,1673,Directed,117923,,1
9,9,Directed,117924,,1
9,13,Directed,117925,,1
9,14,Directed,117926,,1
9,15,Directed,117927,,1
9,16,Directed,117928,,1
9,1675,Directed,117929,,1
9,19,Directed,117930,,1
9,1676,Directed,117931,,1
9,22,Directed,117932,,1
9,1677,Directed,117933,,1
9,1678,Directed,117934,,1
9,1679,Directed,117935,,1
9,30,Directed,117936,,1
9,33,Directed,117937,,1
9,34,Directed,117938,,1
9,1680,Directed,117939,,1
9,35,Directed,117940,,1
9,36,Directed,117941,,1
9,1682,Directed,117942,,1
9,40,Directed,117943,,1
9,1684,Directed,117944,,1
9,45,Directed,117945,,1
9,46,Directed,117946,,1
9,48,Directed,117947,,1
9,1685,Directed,117948,,1
9,1686,Directed,117949,,1
9,49,Directed,117950,,1
9,53,Directed,117951,,1
9,1687,Directed,117952,,1
9,55,Directed,117953,,1
9,1688,Directed,117954,,1
9,61,Directed,117955,,1
9,62,Directed,117956,,1
9,67,Directed,117957,,1
9,68,Directed,117958,,1
9,69,Directed,117959,,1
9,73,Directed,117960,,1
9,1690,Directed,117961,,1
9,1692,Directed,117962,,1
9,82,Directed,117963,,1
9,83,Directed,117964,,1
9,91,Directed,117965,,1
9,92,Directed,117966,,1
9,96,Directed,117967,,1
9,100,Directed,117968,,1
9,102,Directed,117969,,1
9,1695,Directed,117970,,1
9,1696,Directed,117971,,1
9,106,Directed,117972,,1
9,107,Directed,117973,,1
9,108,Directed,117974,,1
9,109,Directed,117975,,1
9,1698,Directed,117976,,1
9,112,Directed,117977,,1
9,1699,Directed,117978,,1
9,121,Directed,117979,,1
9,1700,Directed,117980,,1
9,124,Directed,117981,,1
9,1702,Directed,117982,,1
9,127,Directed,117983,,1
9,128,Directed,117984,,1
9,1703,Directed,117985,,1
9,131,Directed,117986,,1
9,133,Directed,117987,,1
9,135,Directed,117988,,1
9,136,Directed,117989,,1
9,1705,Directed,117990,,1
9,137,Directed,117991,,1
9,138,Directed,117992,,1
9,141,Directed,117993,,1
9,148,Directed,117994,,1
9,1707,Directed,117995,,1
9,161,Directed,117996,,1
9,170,Directed,117997,,1
9,1710,Directed,117998,,1
9,178,Directed,117999,,1
9,182,Directed,118000,,1
9,187,Directed,118001,,1
9,189,Directed,118002,,1
9,1712,Directed,118003,,1
9,191,Directed,118004,,1
9,194,Directed,118005,,1
9,196,Directed,118006,,1
9,202,Directed,118007,,1
9,205,Directed,118008,,1
9,1714,Directed,118009,,1
9,209,Directed,118010,,1
9,214,Directed,118011,,1
9,1715,Directed,118012,,1
9,216,Directed,118013,,1
9,218,Directed,118014,,1
9,223,Directed,118015,,1
9,1716,Directed,118016,,1
9,227,Directed,118017,,1
9,230,Directed,118018,,1
9,1718,Directed,118019,,1
9,233,Directed,118020,,1
9,236,Directed,118021,,1
9,1720,Directed,118022,,1
9,240,Directed,118023,,1
9,1722,Directed,118024,,1
9,1723,Directed,118025,,1
9,248,Directed,118026,,1
9,251,Directed,118027,,1
9,256,Directed,118028,,1
9,257,Directed,118029,,1
9,262,Directed,118030,,1
9,264,Directed,118031,,1
9,266,Directed,118032,,1
9,1725,Directed,118033,,1
9,275,Directed,118034,,1
9,276,Directed,118035,,1
9,277,Directed,118036,,1
9,278,Directed,118037,,1
9,279,Directed,118038,,1
9,284,Directed,118039,,1
9,287,Directed,118040,,1
9,1728,Directed,118041,,1
9,1729,Directed,118042,,1
9,294,Directed,118043,,1
9,1730,Directed,118044,,1
9,296,Directed,118045,,1
9,1731,Directed,118046,,1
9,1732,Directed,118047,,1
9,1733,Directed,118048,,1
9,299,Directed,118049,,1
9,304,Directed,118050,,1
9,1735,Directed,118051,,1
9,307,Directed,118052,,1
9,1738,Directed,118053,,1
9,1739,Directed,118054,,1
9,1740,Directed,118055,,1
9,313,Directed,118056,,1
9,1741,Directed,118057,,1
9,315,Directed,118058,,1
9,1742,Directed,118059,,1
9,322,Directed,118060,,1
9,324,Directed,118061,,1
9,326,Directed,118062,,1
9,1744,Directed,118063,,1
9,1745,Directed,118064,,1
9,334,Directed,118065,,1
9,336,Directed,118066,,1
9,1747,Directed,118067,,1
9,1748,Directed,118068,,1
9,342,Directed,118069,,1
9,1750,Directed,118070,,1
9,350,Directed,118071,,1
9,351,Directed,118072,,1
9,1751,Directed,118073,,1
9,354,Directed,118074,,1
9,358,Directed,118075,,1
9,1752,Directed,118076,,1
9,363,Directed,118077,,1
9,1754,Directed,118078,,1
9,366,Directed,118079,,1
9,369,Directed,118080,,1
9,1755,Directed,118081,,1
9,374,Directed,118082,,1
9,375,Directed,118083,,1
9,376,Directed,118084,,1
9,1756,Directed,118085,,1
9,377,Directed,118086,,1
9,378,Directed,118087,,1
9,1757,Directed,118088,,1
9,398,Directed,118089,,1
9,401,Directed,118090,,1
9,1758,Directed,118091,,1
9,1759,Directed,118092,,1
9,408,Directed,118093,,1
9,1760,Directed,118094,,1
9,409,Directed,118095,,1
9,410,Directed,118096,,1
9,411,Directed,118097,,1
9,414,Directed,118098,,1
9,415,Directed,118099,,1
9,416,Directed,118100,,1
9,424,Directed,118101,,1
9,427,Directed,118102,,1
9,434,Directed,118103,,1
9,433,Directed,118104,,1
9,1761,Directed,118105,,1
9,1762,Directed,118106,,1
9,436,Directed,118107,,1
9,437,Directed,118108,,1
9,1763,Directed,118109,,1
9,1764,Directed,118110,,1
9,1766,Directed,118111,,1
9,1767,Directed,118112,,1
9,1768,Directed,118113,,1
9,1769,Directed,118114,,1
9,1770,Directed,118115,,1
9,456,Directed,118116,,1
9,457,Directed,118117,,1
9,1771,Directed,118118,,1
9,1772,Directed,118119,,1
9,458,Directed,118120,,1
9,1773,Directed,118121,,1
9,1774,Directed,118122,,1
9,1776,Directed,118123,,1
9,1777,Directed,118124,,1
9,461,Directed,118125,,1
9,1778,Directed,118126,,1
9,468,Directed,118127,,1
9,469,Directed,118128,,1
9,474,Directed,118129,,1
9,477,Directed,118130,,1
9,476,Directed,118131,,1
9,1781,Directed,118132,,1
9,1782,Directed,118133,,1
9,1783,Directed,118134,,1
9,1784,Directed,118135,,1
9,481,Directed,118136,,1
9,1786,Directed,118137,,1
9,483,Directed,118138,,1
9,484,Directed,118139,,1
9,1785,Directed,118140,,1
9,489,Directed,118141,,1
9,490,Directed,118142,,1
9,1787,Directed,118143,,1
9,496,Directed,118144,,1
9,499,Directed,118145,,1
9,1788,Directed,118146,,1
9,502,Directed,118147,,1
9,504,Directed,118148,,1
9,1789,Directed,118149,,1
9,511,Directed,118150,,1
9,1790,Directed,118151,,1
9,513,Directed,118152,,1
9,1792,Directed,118153,,1
9,515,Directed,118154,,1
9,517,Directed,118155,,1
9,516,Directed,118156,,1
9,519,Directed,118157,,1
9,1794,Directed,118158,,1
9,1795,Directed,118159,,1
9,1797,Directed,118160,,1
9,1798,Directed,118161,,1
9,533,Directed,118162,,1
9,534,Directed,118163,,1
9,1799,Directed,118164,,1
9,536,Directed,118165,,1
9,537,Directed,118166,,1
9,541,Directed,118167,,1
9,1800,Directed,118168,,1
9,547,Directed,118169,,1
9,548,Directed,118170,,1
9,1803,Directed,118171,,1
9,552,Directed,118172,,1
9,555,Directed,118173,,1
9,1805,Directed,118174,,1
9,559,Directed,118175,,1
9,565,Directed,118176,,1
9,570,Directed,118177,,1
9,1807,Directed,118178,,1
9,1808,Directed,118179,,1
9,1809,Directed,118180,,1
9,1810,Directed,118181,,1
9,1811,Directed,118182,,1
9,575,Directed,118183,,1
9,577,Directed,118184,,1
9,578,Directed,118185,,1
9,1812,Directed,118186,,1
9,580,Directed,118187,,1
9,588,Directed,118188,,1
9,589,Directed,118189,,1
9,591,Directed,118190,,1
9,596,Directed,118191,,1
9,599,Directed,118192,,1
9,602,Directed,118193,,1
9,1815,Directed,118194,,1
9,611,Directed,118195,,1
9,614,Directed,118196,,1
9,616,Directed,118197,,1
9,618,Directed,118198,,1
9,1817,Directed,118199,,1
9,1818,Directed,118200,,1
9,622,Directed,118201,,1
9,623,Directed,118202,,1
9,628,Directed,118203,,1
9,630,Directed,118204,,1
9,632,Directed,118205,,1
9,633,Directed,118206,,1
9,1821,Directed,118207,,1
9,1822,Directed,118208,,1
9,1823,Directed,118209,,1
9,1824,Directed,118210,,1
9,642,Directed,118211,,1
9,643,Directed,118212,,1
9,1248,Directed,118213,,1
9,646,Directed,118214,,1
9,647,Directed,118215,,1
9,652,Directed,118216,,1
9,656,Directed,118217,,1
9,915,Directed,118218,,1
9,1,Directed,118219,,1
9,661,Directed,118220,,1
9,1829,Directed,118221,,1
9,669,Directed,118222,,1
9,670,Directed,118223,,1
9,673,Directed,118224,,1
9,1830,Directed,118225,,1
9,1831,Directed,118226,,1
9,1833,Directed,118227,,1
9,684,Directed,118228,,1
9,688,Directed,118229,,1
9,689,Directed,118230,,1
9,691,Directed,118231,,1
9,1834,Directed,118232,,1
9,700,Directed,118233,,1
9,1835,Directed,118234,,1
9,704,Directed,118235,,1
9,1836,Directed,118236,,1
9,710,Directed,118237,,1
9,1837,Directed,118238,,1
9,1838,Directed,118239,,1
9,1839,Directed,118240,,1
9,1840,Directed,118241,,1
9,720,Directed,118242,,1
9,722,Directed,118243,,1
9,723,Directed,118244,,1
9,1841,Directed,118245,,1
9,728,Directed,118246,,1
9,1842,Directed,118247,,1
9,730,Directed,118248,,1
9,731,Directed,118249,,1
9,1844,Directed,118250,,1
9,742,Directed,118251,,1
9,1846,Directed,118252,,1
9,1847,Directed,118253,,1
9,751,Directed,118254,,1
9,754,Directed,118255,,1
9,1848,Directed,118256,,1
9,759,Directed,118257,,1
9,761,Directed,118258,,1
9,762,Directed,118259,,1
9,1849,Directed,118260,,1
9,764,Directed,118261,,1
9,766,Directed,118262,,1
9,769,Directed,118263,,1
9,1850,Directed,118264,,1
9,1851,Directed,118265,,1
9,1853,Directed,118266,,1
9,777,Directed,118267,,1
9,779,Directed,118268,,1
9,781,Directed,118269,,1
9,783,Directed,118270,,1
9,784,Directed,118271,,1
9,785,Directed,118272,,1
9,788,Directed,118273,,1
9,793,Directed,118274,,1
9,1855,Directed,118275,,1
9,1856,Directed,118276,,1
9,796,Directed,118277,,1
9,1857,Directed,118278,,1
9,799,Directed,118279,,1
9,805,Directed,118280,,1
9,808,Directed,118281,,1
9,807,Directed,118282,,1
9,806,Directed,118283,,1
9,1858,Directed,118284,,1
9,811,Directed,118285,,1
9,813,Directed,118286,,1
9,816,Directed,118287,,1
9,1860,Directed,118288,,1
9,820,Directed,118289,,1
9,1861,Directed,118290,,1
9,825,Directed,118291,,1
9,830,Directed,118292,,1
9,1862,Directed,118293,,1
9,832,Directed,118294,,1
9,1863,Directed,118295,,1
9,834,Directed,118296,,1
9,1864,Directed,118297,,1
9,1865,Directed,118298,,1
9,1866,Directed,118299,,1
9,838,Directed,118300,,1
10,1895,Directed,118301,,1
10,1896,Directed,118302,,1
10,1897,Directed,118303,,1
10,938,Directed,118304,,1
10,5,Directed,118305,,1
10,4,Directed,118306,,1
10,1898,Directed,118307,,1
10,6,Directed,118308,,1
10,1899,Directed,118309,,1
10,1900,Directed,118310,,1
10,7,Directed,118311,,1
10,1901,Directed,118312,,1
10,1902,Directed,118313,,1
10,10,Directed,118314,,1
10,1903,Directed,118315,,1
10,15,Directed,118316,,1
10,940,Directed,118317,,1
10,1904,Directed,118318,,1
10,1905,Directed,118319,,1
10,945,Directed,118320,,1
10,1906,Directed,118321,,1
10,946,Directed,118322,,1
10,1907,Directed,118323,,1
10,1908,Directed,118324,,1
10,1909,Directed,118325,,1
10,21,Directed,118326,,1
10,1910,Directed,118327,,1
10,1911,Directed,118328,,1
10,1912,Directed,118329,,1
10,1913,Directed,118330,,1
10,951,Directed,118331,,1
10,25,Directed,118332,,1
10,1914,Directed,118333,,1
10,952,Directed,118334,,1
10,1915,Directed,118335,,1
10,28,Directed,118336,,1
10,29,Directed,118337,,1
10,1916,Directed,118338,,1
10,31,Directed,118339,,1
10,1917,Directed,118340,,1
10,953,Directed,118341,,1
10,33,Directed,118342,,1
10,1918,Directed,118343,,1
10,955,Directed,118344,,1
10,1919,Directed,118345,,1
10,1920,Directed,118346,,1
10,36,Directed,118347,,1
10,37,Directed,118348,,1
10,1921,Directed,118349,,1
10,1922,Directed,118350,,1
10,1923,Directed,118351,,1
10,1924,Directed,118352,,1
10,1925,Directed,118353,,1
10,1356,Directed,118354,,1
10,43,Directed,118355,,1
10,1926,Directed,118356,,1
10,1927,Directed,118357,,1
10,45,Directed,118358,,1
10,42,Directed,118359,,1
10,44,Directed,118360,,1
10,46,Directed,118361,,1
10,1928,Directed,118362,,1
10,1929,Directed,118363,,1
10,1930,Directed,118364,,1
10,51,Directed,118365,,1
10,53,Directed,118366,,1
10,1931,Directed,118367,,1
10,56,Directed,118368,,1
10,1932,Directed,118369,,1
10,58,Directed,118370,,1
10,59,Directed,118371,,1
10,1933,Directed,118372,,1
10,60,Directed,118373,,1
10,1361,Directed,118374,,1
10,62,Directed,118375,,1
10,1934,Directed,118376,,1
10,1935,Directed,118377,,1
10,1936,Directed,118378,,1
10,66,Directed,118379,,1
10,1937,Directed,118380,,1
10,1938,Directed,118381,,1
10,67,Directed,118382,,1
10,1939,Directed,118383,,1
10,1940,Directed,118384,,1
10,71,Directed,118385,,1
10,978,Directed,118386,,1
10,1941,Directed,118387,,1
10,73,Directed,118388,,1
10,1942,Directed,118389,,1
10,74,Directed,118390,,1
10,1943,Directed,118391,,1
10,1944,Directed,118392,,1
10,1945,Directed,118393,,1
10,1946,Directed,118394,,1
10,1947,Directed,118395,,1
10,1948,Directed,118396,,1
10,1949,Directed,118397,,1
10,76,Directed,118398,,1
10,1950,Directed,118399,,1
10,1951,Directed,118400,,1
10,77,Directed,118401,,1
10,78,Directed,118402,,1
10,1952,Directed,118403,,1
10,1953,Directed,118404,,1
10,79,Directed,118405,,1
10,82,Directed,118406,,1
10,1954,Directed,118407,,1
10,1955,Directed,118408,,1
10,1956,Directed,118409,,1
10,86,Directed,118410,,1
10,88,Directed,118411,,1
10,89,Directed,118412,,1
10,1957,Directed,118413,,1
10,90,Directed,118414,,1
10,91,Directed,118415,,1
10,92,Directed,118416,,1
10,93,Directed,118417,,1
10,1958,Directed,118418,,1
10,94,Directed,118419,,1
10,1959,Directed,118420,,1
10,1960,Directed,118421,,1
10,97,Directed,118422,,1
10,1961,Directed,118423,,1
10,989,Directed,118424,,1
10,1962,Directed,118425,,1
10,96,Directed,118426,,1
10,1963,Directed,118427,,1
10,98,Directed,118428,,1
10,101,Directed,118429,,1
10,1964,Directed,118430,,1
10,99,Directed,118431,,1
10,103,Directed,118432,,1
10,104,Directed,118433,,1
10,1965,Directed,118434,,1
10,1966,Directed,118435,,1
10,110,Directed,118436,,1
10,1967,Directed,118437,,1
10,1968,Directed,118438,,1
10,108,Directed,118439,,1
10,1969,Directed,118440,,1
10,1970,Directed,118441,,1
10,112,Directed,118442,,1
10,1971,Directed,118443,,1
10,115,Directed,118444,,1
10,1972,Directed,118445,,1
10,1973,Directed,118446,,1
10,1974,Directed,118447,,1
10,1975,Directed,118448,,1
10,1391,Directed,118449,,1
10,1000,Directed,118450,,1
10,1976,Directed,118451,,1
10,1977,Directed,118452,,1
10,1001,Directed,118453,,1
10,1978,Directed,118454,,1
10,1979,Directed,118455,,1
10,1980,Directed,118456,,1
10,126,Directed,118457,,1
10,1981,Directed,118458,,1
10,1982,Directed,118459,,1
10,130,Directed,118460,,1
10,131,Directed,118461,,1
10,1983,Directed,118462,,1
10,134,Directed,118463,,1
10,141,Directed,118464,,1
10,1984,Directed,118465,,1
10,142,Directed,118466,,1
10,1985,Directed,118467,,1
10,143,Directed,118468,,1
10,144,Directed,118469,,1
10,145,Directed,118470,,1
10,147,Directed,118471,,1
10,148,Directed,118472,,1
10,149,Directed,118473,,1
10,150,Directed,118474,,1
