Source,Target,Type,Weight
1241,2029,Directed,1
1241,1449,Directed,1
1241,271,Directed,1
1241,2620,Directed,1
1241,1450,Directed,1
1241,1451,Directed,1
1241,832,Directed,1
1241,2621,Directed,1
1241,1455,Directed,1
1241,3235,Directed,1
1241,275,Directed,1
1241,276,Directed,1
1241,277,Directed,1
1241,278,Directed,1
1241,4383,Directed,1
1241,1457,Directed,1
1241,4384,Directed,1
1241,3238,Directed,1
1241,4385,Directed,1
1241,3239,Directed,1
1241,3818,Directed,1
1241,842,Directed,1
1241,1462,Directed,1
1241,2630,Directed,1
1241,3241,Directed,1
1241,2632,Directed,1
1241,4391,Directed,1
1241,3244,Directed,1
1241,3819,Directed,1
1241,2043,Directed,1
1241,3245,Directed,1
1241,3243,Directed,1
1241,2635,Directed,1
1241,3247,Directed,1
1241,1469,Directed,1
1241,2044,Directed,1
1241,2045,Directed,1
1241,3828,Directed,1
1241,847,Directed,1
1241,848,Directed,1
1241,3251,Directed,1
1241,853,Directed,1
1241,284,Directed,1
1241,2050,Directed,1
1241,2641,Directed,1
1241,3258,Directed,1
1241,1475,Directed,1
1241,1479,Directed,1
1241,4400,Directed,1
1241,2646,Directed,1
1241,2053,Directed,1
1241,2055,Directed,1
1241,861,Directed,1
1241,2056,Directed,1
1241,862,Directed,1
1241,4405,Directed,1
1241,4406,Directed,1
1241,293,Directed,1
1241,3263,Directed,1
1241,2652,Directed,1
1241,2058,Directed,1
1241,2653,Directed,1
1241,865,Directed,1
1241,3840,Directed,1
1241,866,Directed,1
1241,1486,Directed,1
1241,296,Directed,1
1241,2059,Directed,1
1241,3845,Directed,1
1241,3846,Directed,1
1241,3849,Directed,1
1241,301,Directed,1
1241,2060,Directed,1
1241,3273,Directed,1
1241,302,Directed,1
1241,3276,Directed,1
1241,303,Directed,1
1241,4414,Directed,1
1241,306,Directed,1
1241,1491,Directed,1
1241,874,Directed,1
1241,3280,Directed,1
1241,310,Directed,1
1241,311,Directed,1
1241,313,Directed,1
1241,1497,Directed,1
1241,3852,Directed,1
1241,3853,Directed,1
1241,878,Directed,1
1241,4422,Directed,1
1241,2667,Directed,1
1241,1500,Directed,1
1241,4427,Directed,1
1241,3289,Directed,1
1241,3291,Directed,1
1241,882,Directed,1
1241,883,Directed,1
1241,3294,Directed,1
1241,2073,Directed,1
1241,888,Directed,1
1241,2074,Directed,1
1241,2075,Directed,1
1241,2076,Directed,1
1241,317,Directed,1
1241,892,Directed,1
1241,1511,Directed,1
1241,3862,Directed,1
1241,2671,Directed,1
1241,2079,Directed,1
1241,2082,Directed,1
1241,3869,Directed,1
1241,3868,Directed,1
1241,4434,Directed,1
1241,1513,Directed,1
1241,2085,Directed,1
1241,3303,Directed,1
1241,2087,Directed,1
1241,896,Directed,1
1241,3309,Directed,1
1241,897,Directed,1
1241,2676,Directed,1
1241,2090,Directed,1
1241,2092,Directed,1
1241,2680,Directed,1
1241,4439,Directed,1
1241,2093,Directed,1
1241,1520,Directed,1
1241,3313,Directed,1
1241,2094,Directed,1
1241,3314,Directed,1
1241,2095,Directed,1
1241,1525,Directed,1
1241,3877,Directed,1
1241,1526,Directed,1
1241,328,Directed,1
1241,3318,Directed,1
1241,2101,Directed,1
1241,333,Directed,1
1241,4445,Directed,1
1241,3319,Directed,1
1241,4448,Directed,1
1241,2105,Directed,1
1241,2688,Directed,1
1241,1530,Directed,1
1241,337,Directed,1
1241,4451,Directed,1
1241,1532,Directed,1
1241,2691,Directed,1
1241,1534,Directed,1
1241,1535,Directed,1
1241,3325,Directed,1
1241,3884,Directed,1
1241,1537,Directed,1
1241,3887,Directed,1
1241,2113,Directed,1
1241,2115,Directed,1
1241,2696,Directed,1
1241,340,Directed,1
1241,4453,Directed,1
1241,4454,Directed,1
1241,344,Directed,1
1241,1541,Directed,1
1241,922,Directed,1
1241,2121,Directed,1
1241,3892,Directed,1
1241,3894,Directed,1
1241,1543,Directed,1
1241,3895,Directed,1
1241,3896,Directed,1
1241,928,Directed,1
1241,1547,Directed,1
1241,2706,Directed,1
1241,1551,Directed,1
1241,4458,Directed,1
1241,3334,Directed,1
1241,4461,Directed,1
1241,2130,Directed,1
1241,933,Directed,1
1241,3901,Directed,1
1241,936,Directed,1
1241,937,Directed,1
1241,2134,Directed,1
1241,2135,Directed,1
1241,2136,Directed,1
1241,361,Directed,1
1241,4470,Directed,1
1241,1558,Directed,1
1241,2716,Directed,1
1241,2140,Directed,1
1241,3908,Directed,1
1241,2142,Directed,1
1241,941,Directed,1
1241,942,Directed,1
1241,943,Directed,1
1241,2719,Directed,1
1241,369,Directed,1
1241,4474,Directed,1
1241,2721,Directed,1
1241,3913,Directed,1
1241,372,Directed,1
1241,373,Directed,1
1241,2147,Directed,1
1241,2723,Directed,1
1241,3914,Directed,1
1241,2725,Directed,1
1241,1567,Directed,1
1241,954,Directed,1
1241,2152,Directed,1
1241,2153,Directed,1
1241,3917,Directed,1
1241,957,Directed,1
1241,958,Directed,1
1241,3919,Directed,1
1241,1574,Directed,1
1241,2160,Directed,1
1241,963,Directed,1
1241,962,Directed,1
1241,2161,Directed,1
1241,2163,Directed,1
1241,2735,Directed,1
1241,965,Directed,1
1241,2738,Directed,1
1241,3352,Directed,1
1241,2167,Directed,1
1241,1580,Directed,1
1241,969,Directed,1
1241,4491,Directed,1
1241,3931,Directed,1
1241,3354,Directed,1
1241,3355,Directed,1
1241,3935,Directed,1
1241,4497,Directed,1
1241,3936,Directed,1
1241,4499,Directed,1
1241,2749,Directed,1
1241,3359,Directed,1
1241,2752,Directed,1
1241,4501,Directed,1
1241,3365,Directed,1
1241,2183,Directed,1
1241,406,Directed,1
1241,2755,Directed,1
1241,407,Directed,1
1241,408,Directed,1
1241,1590,Directed,1
1241,2186,Directed,1
1241,2185,Directed,1
1241,1591,Directed,1
1241,982,Directed,1
1241,2756,Directed,1
1241,2189,Directed,1
1241,3369,Directed,1
1241,1595,Directed,1
1241,411,Directed,1
1241,2192,Directed,1
1241,1599,Directed,1
1241,3375,Directed,1
1241,2196,Directed,1
1241,4506,Directed,1
1241,2198,Directed,1
1241,1605,Directed,1
1241,2764,Directed,1
1241,4511,Directed,1
1241,3380,Directed,1
1241,4514,Directed,1
1241,4515,Directed,1
1241,4516,Directed,1
1241,3964,Directed,1
1241,421,Directed,1
1241,4520,Directed,1
1241,3967,Directed,1
1241,1610,Directed,1
1241,999,Directed,1
1241,1000,Directed,1
1241,3386,Directed,1
1241,3387,Directed,1
1241,2204,Directed,1
1241,1005,Directed,1
1241,2207,Directed,1
1241,3973,Directed,1
1241,2208,Directed,1
1241,2777,Directed,1
1241,423,Directed,1
1241,1617,Directed,1
1241,4527,Directed,1
1241,2211,Directed,1
1241,4529,Directed,1
1241,2213,Directed,1
1241,2781,Directed,1
1241,4531,Directed,1
1241,3394,Directed,1
1241,1014,Directed,1
1241,1015,Directed,1
1241,2217,Directed,1
1241,1020,Directed,1
1241,1622,Directed,1
1241,2218,Directed,1
1241,2792,Directed,1
1241,1624,Directed,1
1241,4541,Directed,1
1241,1022,Directed,1
1241,3400,Directed,1
1241,3401,Directed,1
1241,2222,Directed,1
1241,1631,Directed,1
1241,3406,Directed,1
1241,1026,Directed,1
1241,4543,Directed,1
1241,3990,Directed,1
1241,1030,Directed,1
1241,2804,Directed,1
1241,2228,Directed,1
1241,1637,Directed,1
1241,4553,Directed,1
1241,1033,Directed,1
1241,442,Directed,1
1241,3418,Directed,1
1241,1034,Directed,1
1241,2232,Directed,1
1241,2233,Directed,1
1241,2814,Directed,1
1241,2815,Directed,1
1241,2235,Directed,1
1241,4559,Directed,1
1241,4003,Directed,1
1241,1039,Directed,1
1241,1646,Directed,1
1241,2820,Directed,1
1241,2238,Directed,1
1241,1648,Directed,1
1241,4562,Directed,1
1241,456,Directed,1
1241,4564,Directed,1
1241,3427,Directed,1
1241,459,Directed,1
1241,461,Directed,1
1241,2827,Directed,1
1241,4570,Directed,1
1241,4014,Directed,1
1241,4572,Directed,1
1241,4571,Directed,1
1241,2828,Directed,1
1241,4574,Directed,1
1241,2245,Directed,1
1241,1047,Directed,1
1241,462,Directed,1
1241,1655,Directed,1
1241,3439,Directed,1
1241,2248,Directed,1
1241,1052,Directed,1
1241,2841,Directed,1
1241,1658,Directed,1
1241,3444,Directed,1
1241,4583,Directed,1
1241,3446,Directed,1
1241,3447,Directed,1
1241,2844,Directed,1
1241,2845,Directed,1
1241,1055,Directed,1
1241,2847,Directed,1
1241,1056,Directed,1
1241,2256,Directed,1
1241,2849,Directed,1
1241,1057,Directed,1
1241,1058,Directed,1
1241,1664,Directed,1
1241,1666,Directed,1
1241,2262,Directed,1
1241,1668,Directed,1
1241,1669,Directed,1
1241,2263,Directed,1
1241,1064,Directed,1
1241,4589,Directed,1
1241,2858,Directed,1
1241,1065,Directed,1
1241,4590,Directed,1
1241,1066,Directed,1
1241,2861,Directed,1
1241,1068,Directed,1
1241,2269,Directed,1
1241,4028,Directed,1
1241,477,Directed,1
1241,1069,Directed,1
1241,478,Directed,1
1241,3461,Directed,1
1241,2862,Directed,1
1241,4593,Directed,1
1241,2865,Directed,1
1241,4029,Directed,1
1241,3468,Directed,1
1241,4594,Directed,1
1241,1682,Directed,1
1241,1081,Directed,1
1241,4032,Directed,1
1241,4595,Directed,1
1241,484,Directed,1
1241,1684,Directed,1
1241,4599,Directed,1
1241,485,Directed,1
1241,2873,Directed,1
1241,3472,Directed,1
1241,1689,Directed,1
1241,4036,Directed,1
1241,2280,Directed,1
1241,3476,Directed,1
1241,2875,Directed,1
1241,2876,Directed,1
1241,2282,Directed,1
1241,1692,Directed,1
1241,4039,Directed,1
1241,4605,Directed,1
1241,1090,Directed,1
1241,492,Directed,1
1241,1697,Directed,1
1241,1097,Directed,1
1241,3483,Directed,1
1241,495,Directed,1
1241,2295,Directed,1
1241,3485,Directed,1
1241,1703,Directed,1
1241,2888,Directed,1
1241,1705,Directed,1
1241,2889,Directed,1
1241,4616,Directed,1
1241,2890,Directed,1
1241,4615,Directed,1
1241,4618,Directed,1
1241,1107,Directed,1
1241,2895,Directed,1
1241,502,Directed,1
1241,2303,Directed,1
1241,2302,Directed,1
1241,3491,Directed,1
1241,3493,Directed,1
1241,2897,Directed,1
1241,2304,Directed,1
1241,1113,Directed,1
1241,4051,Directed,1
1241,3496,Directed,1
1241,1115,Directed,1
1241,4622,Directed,1
1241,4054,Directed,1
1241,2306,Directed,1
1241,2903,Directed,1
1241,1708,Directed,1
1241,1120,Directed,1
1241,508,Directed,1
1241,509,Directed,1
1241,510,Directed,1
1241,1716,Directed,1
1241,2909,Directed,1
1241,2309,Directed,1
1241,2310,Directed,1
1241,2910,Directed,1
1241,2911,Directed,1
1241,1126,Directed,1
1241,2312,Directed,1
1241,1127,Directed,1
1241,1721,Directed,1
1241,4633,Directed,1
1241,2913,Directed,1
1241,4634,Directed,1
1241,4071,Directed,1
1241,3504,Directed,1
1241,4073,Directed,1
1241,1724,Directed,1
1241,4074,Directed,1
1241,2315,Directed,1
1241,513,Directed,1
1241,4075,Directed,1
1241,2314,Directed,1
1241,4637,Directed,1
1241,2922,Directed,1
1241,2317,Directed,1
1241,4076,Directed,1
1241,2318,Directed,1
1241,2924,Directed,1
1241,3509,Directed,1
1241,1728,Directed,1
1241,2927,Directed,1
1241,2321,Directed,1
1241,2929,Directed,1
1241,2931,Directed,1
1241,4641,Directed,1
1241,4079,Directed,1
1241,4640,Directed,1
1241,2932,Directed,1
1241,524,Directed,1
1241,2326,Directed,1
1241,1144,Directed,1
1241,4082,Directed,1
1241,4083,Directed,1
1241,525,Directed,1
1241,3515,Directed,1
1241,3516,Directed,1
1241,1148,Directed,1
1241,4651,Directed,1
1241,4090,Directed,1
1241,4091,Directed,1
1241,1736,Directed,1
1241,3526,Directed,1
1241,1153,Directed,1
1241,529,Directed,1
1241,1159,Directed,1
1241,531,Directed,1
1241,532,Directed,1
1241,2953,Directed,1
1241,728,Directed,1
1241,4097,Directed,1
1241,2338,Directed,1
1241,4098,Directed,1
1241,1739,Directed,1
1241,3536,Directed,1
1241,1166,Directed,1
1241,3538,Directed,1
1241,4099,Directed,1
1241,1742,Directed,1
1241,4656,Directed,1
1241,1172,Directed,1
1241,3542,Directed,1
1241,4658,Directed,1
1241,542,Directed,1
1241,2957,Directed,1
1241,4659,Directed,1
1241,4661,Directed,1
1241,2347,Directed,1
1241,1175,Directed,1
1241,1176,Directed,1
1241,3545,Directed,1
1241,4662,Directed,1
1241,2349,Directed,1
1241,4663,Directed,1
1241,2960,Directed,1
1241,2351,Directed,1
1241,2962,Directed,1
1241,2963,Directed,1
1241,546,Directed,1
1241,3553,Directed,1
1241,547,Directed,1
1241,548,Directed,1
1241,4665,Directed,1
1241,550,Directed,1
1241,2967,Directed,1
1241,4667,Directed,1
1241,4668,Directed,1
1241,4109,Directed,1
1241,1752,Directed,1
1241,4112,Directed,1
1241,1758,Directed,1
1241,1759,Directed,1
1241,1189,Directed,1
1241,1761,Directed,1
1241,1762,Directed,1
1241,2364,Directed,1
1241,2366,Directed,1
1241,2371,Directed,1
1241,2974,Directed,1
1770,3411,Directed,1
1770,3566,Directed,1
1770,4267,Directed,1
1770,3117,Directed,1
1770,1770,Directed,1
1770,1638,Directed,1
1770,4418,Directed,1
1770,2230,Directed,1
1770,3699,Directed,1
1770,2067,Directed,1
1770,1922,Directed,1
1770,1352,Directed,1
1770,4423,Directed,1
1770,1778,Directed,1
1770,4556,Directed,1
1770,2234,Directed,1
1770,445,Directed,1
1770,2817,Directed,1
1770,1926,Directed,1
1770,2236,Directed,1
1770,2982,Directed,1
1770,4272,Directed,1
1770,3125,Directed,1
1770,3573,Directed,1
1770,3422,Directed,1
1770,1930,Directed,1
1770,4560,Directed,1
1770,1503,Directed,1
1770,3709,Directed,1
1770,3710,Directed,1
1770,4274,Directed,1
1770,1505,Directed,1
1770,316,Directed,1
1770,4279,Directed,1
1770,4010,Directed,1
1770,4563,Directed,1
1770,3299,Directed,1
1770,2078,Directed,1
1770,172,Directed,1
1770,2081,Directed,1
1770,895,Directed,1
1770,3721,Directed,1
1770,322,Directed,1
1770,4136,Directed,1
1770,1793,Directed,1
1770,2832,Directed,1
1770,736,Directed,1
1770,2247,Directed,1
1770,1051,Directed,1
1770,3871,Directed,1
1770,2998,Directed,1
1770,3589,Directed,1
1770,2679,Directed,1
1770,3311,Directed,1
1770,4440,Directed,1
1770,904,Directed,1
1770,2526,Directed,1
1770,31,Directed,1
1770,1659,Directed,1
1770,2684,Directed,1
1770,906,Directed,1
1770,1223,Directed,1
1770,3448,Directed,1
1770,3153,Directed,1
1770,2098,Directed,1
1770,4145,Directed,1
1770,1665,Directed,1
1770,473,Directed,1
1770,4586,Directed,1
1770,4444,Directed,1
1770,2536,Directed,1
1770,2687,Directed,1
1770,1533,Directed,1
1770,2109,Directed,1
1770,1236,Directed,1
1770,201,Directed,1
1770,3743,Directed,1
1770,3456,Directed,1
1770,1969,Directed,1
1770,3608,Directed,1
1770,1243,Directed,1
1770,2419,Directed,1
1770,4455,Directed,1
1770,3613,Directed,1
1770,1975,Directed,1
1770,1397,Directed,1
1770,4156,Directed,1
1770,4592,Directed,1
1770,2703,Directed,1
1770,4319,Directed,1
1770,209,Directed,1
1770,348,Directed,1
1770,4161,Directed,1
1770,3179,Directed,1
1770,1402,Directed,1
1770,3471,Directed,1
1770,3473,Directed,1
1770,4459,Directed,1
1770,354,Directed,1
1770,1085,Directed,1
1770,1404,Directed,1
1770,2281,Directed,1
1770,933,Directed,1
1770,1261,Directed,1
1770,779,Directed,1
1770,2131,Directed,1
1770,3035,Directed,1
1770,4464,Directed,1
1770,63,Directed,1
1770,3189,Directed,1
1770,3762,Directed,1
1770,3764,Directed,1
1770,67,Directed,1
1770,4336,Directed,1
1770,3766,Directed,1
1770,3042,Directed,1
1770,4175,Directed,1
1770,2433,Directed,1
1770,3769,Directed,1
1770,2717,Directed,1
1770,946,Directed,1
1770,3487,Directed,1
1770,3341,Directed,1
1770,949,Directed,1
1770,230,Directed,1
1770,2000,Directed,1
1770,2576,Directed,1
1770,3632,Directed,1
1770,4477,Directed,1
1770,2440,Directed,1
1770,2003,Directed,1
1770,3052,Directed,1
1770,381,Directed,1
1770,4478,Directed,1
1770,2304,Directed,1
1770,955,Directed,1
1770,3202,Directed,1
1770,86,Directed,1
1770,3782,Directed,1
1770,4354,Directed,1
1770,1849,Directed,1
1770,2007,Directed,1
1770,4189,Directed,1
1770,3643,Directed,1
1770,1121,Directed,1
1770,2447,Directed,1
1770,508,Directed,1
1770,2450,Directed,1
1770,4065,Directed,1
1770,653,Directed,1
1770,1126,Directed,1
1770,2911,Directed,1
1770,3502,Directed,1
1770,4070,Directed,1
1770,246,Directed,1
1770,2458,Directed,1
1770,4635,Directed,1
1770,396,Directed,1
1770,98,Directed,1
1770,3068,Directed,1
1770,1429,Directed,1
1770,1581,Directed,1
1770,3796,Directed,1
1770,1866,Directed,1
1770,1870,Directed,1
1770,972,Directed,1
1770,4496,Directed,1
1770,2926,Directed,1
1770,2320,Directed,1
1770,2176,Directed,1
1770,1584,Directed,1
1770,976,Directed,1
1770,4369,Directed,1
1770,4203,Directed,1
1770,3362,Directed,1
1770,3513,Directed,1
1770,665,Directed,1
1770,259,Directed,1
1770,1444,Directed,1
1770,3083,Directed,1
1770,2026,Directed,1
1770,667,Directed,1
1770,3949,Directed,1
1770,1593,Directed,1
1770,1734,Directed,1
1770,4380,Directed,1
1770,2330,Directed,1
1770,2190,Directed,1
1770,985,Directed,1
1770,3952,Directed,1
1770,124,Directed,1
1770,3662,Directed,1
1770,3667,Directed,1
1770,273,Directed,1
1770,1314,Directed,1
1770,3528,Directed,1
1770,3376,Directed,1
1770,1159,Directed,1
1770,2337,Directed,1
1770,1161,Directed,1
1770,840,Directed,1
1770,4228,Directed,1
1770,4655,Directed,1
1770,3963,Directed,1
1770,2345,Directed,1
1770,2633,Directed,1
1770,3820,Directed,1
1770,422,Directed,1
1770,3970,Directed,1
1770,3101,Directed,1
1770,1177,Directed,1
1770,4105,Directed,1
1770,3257,Directed,1
1770,3392,Directed,1
1770,1327,Directed,1
1770,857,Directed,1
1770,699,Directed,1
1770,4665,Directed,1
1770,288,Directed,1
1770,4107,Directed,1
1770,1478,Directed,1
1770,3556,Directed,1
1770,2789,Directed,1
1770,4252,Directed,1
1770,4253,Directed,1
1770,1625,Directed,1
1770,3838,Directed,1
1770,3109,Directed,1
1770,3402,Directed,1
1770,1756,Directed,1
1770,709,Directed,1
1770,1023,Directed,1
1770,3843,Directed,1
1770,1029,Directed,1
1771,1194,Directed,1
1771,1771,Directed,1
1771,566,Directed,1
1771,2980,Directed,1
1771,567,Directed,1
1771,9,Directed,1
1771,10,Directed,1
1771,3574,Directed,1
1771,4123,Directed,1
1771,1208,Directed,1
1771,2386,Directed,1
1771,2388,Directed,1
1771,1783,Directed,1
1771,1786,Directed,1
1771,2393,Directed,1
1771,1789,Directed,1
1771,2993,Directed,1
1771,581,Directed,1
1771,2395,Directed,1
1771,1792,Directed,1
1771,2397,Directed,1
1771,3584,Directed,1
1771,27,Directed,1
1771,2997,Directed,1
1771,3000,Directed,1
1771,3590,Directed,1
1771,2401,Directed,1
1771,28,Directed,1
1771,588,Directed,1
1771,30,Directed,1
1771,2403,Directed,1
1771,3002,Directed,1
1771,4146,Directed,1
1771,35,Directed,1
1771,2410,Directed,1
1771,44,Directed,1
1771,3600,Directed,1
1771,47,Directed,1
1771,48,Directed,1
1771,1234,Directed,1
1771,3016,Directed,1
1771,1238,Directed,1
1771,1240,Directed,1
1771,1241,Directed,1
1771,53,Directed,1
1771,4149,Directed,1
1771,3609,Directed,1
1771,4154,Directed,1
1771,56,Directed,1
1771,1817,Directed,1
1771,3029,Directed,1
1771,1249,Directed,1
1771,4159,Directed,1
1771,4162,Directed,1
1771,1251,Directed,1
1771,618,Directed,1
1771,3032,Directed,1
1771,1259,Directed,1
1771,60,Directed,1
1771,621,Directed,1
1771,1826,Directed,1
1771,63,Directed,1
1771,64,Directed,1
1771,1262,Directed,1
1771,65,Directed,1
1771,1831,Directed,1
1771,1267,Directed,1
1771,1269,Directed,1
1771,68,Directed,1
1771,1833,Directed,1
1771,3040,Directed,1
1771,633,Directed,1
1771,71,Directed,1
1771,3046,Directed,1
1771,635,Directed,1
1771,1276,Directed,1
1771,77,Directed,1
1771,3050,Directed,1
1771,4184,Directed,1
1771,641,Directed,1
1771,3635,Directed,1
1771,3053,Directed,1
1771,83,Directed,1
1771,1281,Directed,1
1771,3638,Directed,1
1771,2443,Directed,1
1771,90,Directed,1
1771,647,Directed,1
1771,649,Directed,1
1771,1854,Directed,1
1771,2451,Directed,1
1771,96,Directed,1
1771,1293,Directed,1
1771,1859,Directed,1
1771,2455,Directed,1
1771,100,Directed,1
1771,1296,Directed,1
1771,2460,Directed,1
1771,1297,Directed,1
1771,2461,Directed,1
1771,1869,Directed,1
1771,103,Directed,1
1771,104,Directed,1
1771,1301,Directed,1
1771,107,Directed,1
1771,4197,Directed,1
1771,2465,Directed,1
1771,2468,Directed,1
1771,1303,Directed,1
1771,3657,Directed,1
1771,3081,Directed,1
1771,3082,Directed,1
1771,4210,Directed,1
1771,1883,Directed,1
1771,4211,Directed,1
1771,1311,Directed,1
1771,3666,Directed,1
1771,4218,Directed,1
1771,4219,Directed,1
1771,4222,Directed,1
1771,680,Directed,1
1771,3090,Directed,1
1771,4223,Directed,1
1771,3091,Directed,1
1771,1896,Directed,1
1771,4225,Directed,1
1771,3671,Directed,1
1771,2478,Directed,1
1771,4230,Directed,1
1771,133,Directed,1
1771,1320,Directed,1
1771,4233,Directed,1
1771,2483,Directed,1
1771,2484,Directed,1
1771,689,Directed,1
1771,138,Directed,1
1771,4238,Directed,1
1771,4241,Directed,1
1771,4243,Directed,1
1771,699,Directed,1
1771,146,Directed,1
1771,1905,Directed,1
1771,1332,Directed,1
1771,4251,Directed,1
1771,1908,Directed,1
1771,147,Directed,1
1771,1912,Directed,1
1771,3690,Directed,1
1771,3113,Directed,1
1771,1338,Directed,1
1771,1340,Directed,1
1771,1917,Directed,1
1771,3697,Directed,1
1771,158,Directed,1
1771,3698,Directed,1
1771,720,Directed,1
1771,1354,Directed,1
1771,722,Directed,1
1771,3703,Directed,1
1771,3706,Directed,1
1771,1359,Directed,1
1771,1929,Directed,1
1771,4275,Directed,1
1771,3132,Directed,1
1771,1936,Directed,1
1771,2510,Directed,1
1771,1937,Directed,1
1771,1368,Directed,1
1771,3138,Directed,1
1771,1375,Directed,1
1771,175,Directed,1
1771,738,Directed,1
1771,741,Directed,1
1771,3150,Directed,1
1771,1953,Directed,1
1771,1383,Directed,1
1771,4299,Directed,1
1771,2535,Directed,1
1771,194,Directed,1
1771,3160,Directed,1
1771,1959,Directed,1
1771,1387,Directed,1
1771,1964,Directed,1
1771,3164,Directed,1
1771,3741,Directed,1
1771,759,Directed,1
1771,3172,Directed,1
1771,205,Directed,1
1771,763,Directed,1
1771,1971,Directed,1
1771,4315,Directed,1
1771,3176,Directed,1
1771,1399,Directed,1
1771,2555,Directed,1
1771,1985,Directed,1
1771,3183,Directed,1
1771,3755,Directed,1
1771,3756,Directed,1
1771,1991,Directed,1
1771,2560,Directed,1
1771,2559,Directed,1
1771,1405,Directed,1
1771,777,Directed,1
1771,1992,Directed,1
1771,4328,Directed,1
1771,3186,Directed,1
1771,2561,Directed,1
1771,782,Directed,1
1771,1993,Directed,1
1771,1994,Directed,1
1771,2570,Directed,1
1771,224,Directed,1
1771,227,Directed,1
1771,2573,Directed,1
1771,4340,Directed,1
1771,3771,Directed,1
1771,228,Directed,1
1771,4346,Directed,1
1771,3776,Directed,1
1771,796,Directed,1
1771,2001,Directed,1
1771,3200,Directed,1
1771,2004,Directed,1
1771,4351,Directed,1
1771,2580,Directed,1
1771,3202,Directed,1
1771,802,Directed,1
1771,1417,Directed,1
1771,4355,Directed,1
1771,3784,Directed,1
1771,2006,Directed,1
1771,238,Directed,1
1771,2008,Directed,1
1771,242,Directed,1
1771,806,Directed,1
1771,3788,Directed,1
1771,1422,Directed,1
1771,3205,Directed,1
1771,3791,Directed,1
1771,3793,Directed,1
1771,807,Directed,1
1771,1426,Directed,1
1771,1427,Directed,1
1771,3208,Directed,1
1771,1428,Directed,1
1771,3211,Directed,1
1771,249,Directed,1
1771,3213,Directed,1
1771,812,Directed,1
1771,1432,Directed,1
1771,3215,Directed,1
1771,2607,Directed,1
1771,2608,Directed,1
1771,1435,Directed,1
1771,817,Directed,1
1771,1437,Directed,1
1771,3218,Directed,1
1771,3802,Directed,1
1771,3217,Directed,1
1771,1442,Directed,1
1771,1443,Directed,1
1771,2022,Directed,1
1771,3222,Directed,1
1771,3223,Directed,1
1771,4375,Directed,1
1771,264,Directed,1
1771,265,Directed,1
1771,2615,Directed,1
1771,266,Directed,1
1771,3226,Directed,1
1771,267,Directed,1
1771,3228,Directed,1
1771,4379,Directed,1
1771,2029,Directed,1
1771,2030,Directed,1
1771,2031,Directed,1
1771,272,Directed,1
1771,4382,Directed,1
1771,1455,Directed,1
1771,2036,Directed,1
1771,277,Directed,1
1771,1456,Directed,1
1771,1458,Directed,1
1771,4388,Directed,1
1771,3241,Directed,1
1771,2630,Directed,1
1771,3242,Directed,1
1771,1464,Directed,1
1771,3824,Directed,1
1771,1469,Directed,1
1771,847,Directed,1
1771,849,Directed,1
1771,1471,Directed,1
1771,2050,Directed,1
1771,2641,Directed,1
1771,3836,Directed,1
1771,2053,Directed,1
1771,861,Directed,1
1771,2649,Directed,1
1771,2653,Directed,1
1771,3840,Directed,1
1771,3844,Directed,1
1771,3845,Directed,1
1771,2656,Directed,1
1771,4415,Directed,1
1771,2658,Directed,1
1771,1494,Directed,1
1771,311,Directed,1
1771,313,Directed,1
1771,2664,Directed,1
1771,4425,Directed,1
1771,882,Directed,1
1771,884,Directed,1
1771,2073,Directed,1
1771,887,Directed,1
1771,2080,Directed,1
1771,3868,Directed,1
1771,1515,Directed,1
1771,2084,Directed,1
1771,323,Directed,1
1771,3309,Directed,1
1771,897,Directed,1
1771,899,Directed,1
1771,4439,Directed,1
1771,4441,Directed,1
1771,2093,Directed,1
1771,2094,Directed,1
1771,3877,Directed,1
1771,330,Directed,1
1771,2104,Directed,1
1771,3319,Directed,1
1771,334,Directed,1
1771,1529,Directed,1
1771,335,Directed,1
1771,2105,Directed,1
1771,1530,Directed,1
1771,4451,Directed,1
1771,1535,Directed,1
1771,3325,Directed,1
1771,339,Directed,1
1771,2696,Directed,1
1771,917,Directed,1
1771,342,Directed,1
1771,2121,Directed,1
1771,3892,Directed,1
1771,3328,Directed,1
1771,928,Directed,1
1771,1547,Directed,1
1771,352,Directed,1
1771,3334,Directed,1
1771,4461,Directed,1
1771,3900,Directed,1
1771,936,Directed,1
1771,365,Directed,1
1771,2716,Directed,1
1771,2142,Directed,1
1771,4473,Directed,1
1771,3911,Directed,1
1771,2719,Directed,1
1771,2143,Directed,1
1771,948,Directed,1
1771,2721,Directed,1
1771,3913,Directed,1
1771,3914,Directed,1
1771,2725,Directed,1
1771,2154,Directed,1
1771,2731,Directed,1
1771,964,Directed,1
1771,966,Directed,1
1771,1579,Directed,1
1771,394,Directed,1
1771,2168,Directed,1
1771,4492,Directed,1
1771,3934,Directed,1
1771,3355,Directed,1
1771,399,Directed,1
1771,401,Directed,1
1771,2178,Directed,1
1771,3363,Directed,1
1771,1588,Directed,1
1771,3365,Directed,1
1771,2183,Directed,1
1771,406,Directed,1
1771,2187,Directed,1
1771,3948,Directed,1
1771,1591,Directed,1
1771,410,Directed,1
1771,983,Directed,1
1771,414,Directed,1
1771,2198,Directed,1
1771,2763,Directed,1
1771,3961,Directed,1
1771,1605,Directed,1
1771,3379,Directed,1
